date,ref_1,ref_1_count,ref_1_uniques,ref_2,ref_2_count,ref_2_uniques,ref_3,ref_3_count,ref_3_uniques,ref_4,ref_4_count,ref_4_uniques,ref_5,ref_5_count,ref_5_uniques,ref_6,ref_6_count,ref_6_uniques,ref_7,ref_7_count,ref_7_uniques,ref_8,ref_8_count,ref_8_uniques,ref_9,ref_9_count,ref_9_uniques,ref_10,ref_10_count,ref_10_uniques
2026-03-22,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,news.ycombinator.com,10,1,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,news.ycombinator.com,10,1,Google,3,3,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-26,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-27,news.ycombinator.com,10,1,Google,2,2,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-28,news.ycombinator.com,10,1,Google,2,2,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-29,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-30,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-03-31,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-01,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-02,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-03,news.ycombinator.com,10,1,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-04,news.ycombinator.com,10,1,Google,2,2,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-05,news.ycombinator.com,10,1,Google,2,2,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,
2026-04-06,Google,2,2,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07,Google,1,1,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-08,Google,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-09,Google,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-11,Google,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-12,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-14,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-15,Google,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,Google,3,3,piebro.github.io,1,1,,,,,,,,,,,,,,,,,,,,,,,,
